Year,Country of Residence,Month,Arrivals,Month_Num,Date
2017,ARGENTINA,April,353.0,4,2017-04-01
2017,AUSTRALIA,April,26447.0,4,2017-04-01
2017,AUSTRIA,April,1222.0,4,2017-04-01
2017,BAHRAIN,April,350.0,4,2017-04-01
2017,BANGLADESH,April,346.0,4,2017-04-01
2017,BELGIUM,April,1594.0,4,2017-04-01
2017,BRAZIL,April,650.0,4,2017-04-01
2017,BRUNEI,April,831.0,4,2017-04-01
2017,CAMBODIA,April,501.0,4,2017-04-01
2017,CANADA,April,19755.0,4,2017-04-01
2017,CHINA,April,74893.0,4,2017-04-01
2017,COLOMBIA,April,145.0,4,2017-04-01
2017,DENMARK,April,1948.0,4,2017-04-01
2017,EGYPT,April,192.0,4,2017-04-01
2017,FINLAND,April,637.0,4,2017-04-01
2017,FRANCE,April,7563.0,4,2017-04-01
2017,GERMANY,April,8296.0,4,2017-04-01
2017,GREECE,April,268.0,4,2017-04-01
2017,GUAM,April,2872.0,4,2017-04-01
2017,INDIA,April,8842.0,4,2017-04-01
2017,INDONESIA,April,5572.0,4,2017-04-01
2017,IRAN,April,210.0,4,2017-04-01
2017,IRELAND,April,1722.0,4,2017-04-01
2017,ISRAEL,April,2043.0,4,2017-04-01
2017,ITALY,April,2887.0,4,2017-04-01
2017,JAPAN,April,44872.0,4,2017-04-01
2017,JORDAN,April,76.0,4,2017-04-01
2017,KOREA,April,117074.0,4,2017-04-01
2017,KUWAIT,April,753.0,4,2017-04-01
2017,LAOS,April,168.0,4,2017-04-01
2017,LUXEMBOURG,April,86.0,4,2017-04-01
2017,MALAYSIA,April,12839.0,4,2017-04-01
2017,MEXICO,April,362.0,4,2017-04-01
2017,MYANMAR,April,848.0,4,2017-04-01
2017,NEPAL,April,798.0,4,2017-04-01
2017,NETHERLANDS,April,3337.0,4,2017-04-01
2017,NEW ZEALAND,April,2813.0,4,2017-04-01
2017,NIGERIA,April,94.0,4,2017-04-01
2017,NORWAY,April,1956.0,4,2017-04-01
2017,Others,April,19517.0,4,2017-04-01
2017,PAKISTAN,April,401.0,4,2017-04-01
2017,PAPUA NEW GUINEA,April,705.0,4,2017-04-01
2017,PERU,April,73.0,4,2017-04-01
2017,POLAND,April,1002.0,4,2017-04-01
2017,PORTUGAL,April,516.0,4,2017-04-01
2017,RUSSIA,April,3552.0,4,2017-04-01
2017,SAUDI ARABIA,April,4820.0,4,2017-04-01
2017,SINGAPORE,April,13895.0,4,2017-04-01
2017,SOUTH AFRICA,April,670.0,4,2017-04-01
2017,SPAIN,April,3612.0,4,2017-04-01
2017,SRI LANKA,April,443.0,4,2017-04-01
2017,SWEDEN,April,2285.0,4,2017-04-01
2017,SWITZERLAND,April,3547.0,4,2017-04-01
2017,TAIWAN,April,21318.0,4,2017-04-01
2017,THAILAND,April,4926.0,4,2017-04-01
2017,UNITED ARAB EMIRATES,April,1503.0,4,2017-04-01
2017,UNITED KINGDOM,April,20835.0,4,2017-04-01
2017,USA,April,87614.0,4,2017-04-01
2017,VENEZUELA,April,25.0,4,2017-04-01
2017,VIETNAM,April,4023.0,4,2017-04-01
2017,ARGENTINA,May,291.0,5,2017-05-01
2017,AUSTRALIA,May,19560.0,5,2017-05-01
2017,AUSTRIA,May,803.0,5,2017-05-01
2017,BAHRAIN,May,258.0,5,2017-05-01
2017,BANGLADESH,May,318.0,5,2017-05-01
2017,BELGIUM,May,1047.0,5,2017-05-01
2017,BRAZIL,May,619.0,5,2017-05-01
2017,BRUNEI,May,670.0,5,2017-05-01
2017,CAMBODIA,May,347.0,5,2017-05-01
2017,CANADA,May,16794.0,5,2017-05-01
2017,CHINA,May,73649.0,5,2017-05-01
2017,COLOMBIA,May,119.0,5,2017-05-01
2017,DENMARK,May,1064.0,5,2017-05-01
2017,EGYPT,May,199.0,5,2017-05-01
2017,FINLAND,May,472.0,5,2017-05-01
2017,FRANCE,May,4676.0,5,2017-05-01
2017,GERMANY,May,5887.0,5,2017-05-01
2017,GREECE,May,247.0,5,2017-05-01
2017,GUAM,May,2865.0,5,2017-05-01
2017,INDIA,May,9928.0,5,2017-05-01
2017,INDONESIA,May,5045.0,5,2017-05-01
2017,IRAN,May,208.0,5,2017-05-01
2017,IRELAND,May,1422.0,5,2017-05-01
2017,ISRAEL,May,1179.0,5,2017-05-01
2017,ITALY,May,1931.0,5,2017-05-01
2017,JAPAN,May,44696.0,5,2017-05-01
2017,JORDAN,May,80.0,5,2017-05-01
2017,KOREA,May,128691.0,5,2017-05-01
2017,KUWAIT,May,661.0,5,2017-05-01
2017,LAOS,May,106.0,5,2017-05-01
2017,LUXEMBOURG,May,47.0,5,2017-05-01
2017,MALAYSIA,May,13328.0,5,2017-05-01
2017,MEXICO,May,315.0,5,2017-05-01
2017,MYANMAR,May,783.0,5,2017-05-01
2017,NEPAL,May,778.0,5,2017-05-01
2017,NETHERLANDS,May,2738.0,5,2017-05-01
2017,NEW ZEALAND,May,2240.0,5,2017-05-01
2017,NIGERIA,May,111.0,5,2017-05-01
2017,NORWAY,May,1210.0,5,2017-05-01
2017,Others,May,15808.0,5,2017-05-01
2017,PAKISTAN,May,360.0,5,2017-05-01
2017,PAPUA NEW GUINEA,May,652.0,5,2017-05-01
2017,PERU,May,73.0,5,2017-05-01
2017,POLAND,May,641.0,5,2017-05-01
2017,PORTUGAL,May,281.0,5,2017-05-01
2017,RUSSIA,May,2458.0,5,2017-05-01
2017,SAUDI ARABIA,May,3096.0,5,2017-05-01
2017,SINGAPORE,May,15895.0,5,2017-05-01
2017,SOUTH AFRICA,May,462.0,5,2017-05-01
2017,SPAIN,May,2285.0,5,2017-05-01
2017,SRI LANKA,May,477.0,5,2017-05-01
2017,SWEDEN,May,1407.0,5,2017-05-01
2017,SWITZERLAND,May,2098.0,5,2017-05-01
2017,TAIWAN,May,22429.0,5,2017-05-01
2017,THAILAND,May,4334.0,5,2017-05-01
2017,UNITED ARAB EMIRATES,May,1383.0,5,2017-05-01
2017,UNITED KINGDOM,May,14224.0,5,2017-05-01
2017,USA,May,83056.0,5,2017-05-01
2017,VENEZUELA,May,13.0,5,2017-05-01
2017,VIETNAM,May,3966.0,5,2017-05-01
2017,ARGENTINA,June,178.0,6,2017-06-01
2017,AUSTRALIA,June,18178.0,6,2017-06-01
2017,AUSTRIA,June,755.0,6,2017-06-01
2017,BAHRAIN,June,284.0,6,2017-06-01
2017,BANGLADESH,June,314.0,6,2017-06-01
2017,BELGIUM,June,1167.0,6,2017-06-01
2017,BRAZIL,June,341.0,6,2017-06-01
2017,BRUNEI,June,636.0,6,2017-06-01
2017,CAMBODIA,June,305.0,6,2017-06-01
2017,CANADA,June,10856.0,6,2017-06-01
2017,CHINA,June,66066.0,6,2017-06-01
2017,COLOMBIA,June,114.0,6,2017-06-01
2017,DENMARK,June,1169.0,6,2017-06-01
2017,EGYPT,June,142.0,6,2017-06-01
2017,FINLAND,June,531.0,6,2017-06-01
2017,FRANCE,June,2937.0,6,2017-06-01
2017,GERMANY,June,4513.0,6,2017-06-01
2017,GREECE,June,202.0,6,2017-06-01
2017,GUAM,June,4096.0,6,2017-06-01
2017,INDIA,June,8988.0,6,2017-06-01
2017,INDONESIA,June,4317.0,6,2017-06-01
2017,IRAN,June,246.0,6,2017-06-01
2017,IRELAND,June,2095.0,6,2017-06-01
2017,ISRAEL,June,748.0,6,2017-06-01
2017,ITALY,June,1710.0,6,2017-06-01
2017,JAPAN,June,38261.0,6,2017-06-01
2017,JORDAN,June,58.0,6,2017-06-01
2017,KOREA,June,108455.0,6,2017-06-01
2017,KUWAIT,June,640.0,6,2017-06-01
2017,LAOS,June,119.0,6,2017-06-01
2017,LUXEMBOURG,June,24.0,6,2017-06-01
2017,MALAYSIA,June,11633.0,6,2017-06-01
2017,MEXICO,June,298.0,6,2017-06-01
2017,MYANMAR,June,757.0,6,2017-06-01
2017,NEPAL,June,308.0,6,2017-06-01
2017,NETHERLANDS,June,2020.0,6,2017-06-01
2017,NEW ZEALAND,June,2105.0,6,2017-06-01
2017,NIGERIA,June,96.0,6,2017-06-01
2017,NORWAY,June,2676.0,6,2017-06-01
2017,Others,June,13512.0,6,2017-06-01
2017,PAKISTAN,June,289.0,6,2017-06-01
2017,PAPUA NEW GUINEA,June,695.0,6,2017-06-01
2017,PERU,June,38.0,6,2017-06-01
2017,POLAND,June,410.0,6,2017-06-01
2017,PORTUGAL,June,205.0,6,2017-06-01
2017,RUSSIA,June,2130.0,6,2017-06-01
2017,SAUDI ARABIA,June,3228.0,6,2017-06-01
2017,SINGAPORE,June,15022.0,6,2017-06-01
2017,SOUTH AFRICA,June,446.0,6,2017-06-01
2017,SPAIN,June,2205.0,6,2017-06-01
2017,SRI LANKA,June,380.0,6,2017-06-01
2017,SWEDEN,June,1898.0,6,2017-06-01
2017,SWITZERLAND,June,1392.0,6,2017-06-01
2017,TAIWAN,June,18374.0,6,2017-06-01
2017,THAILAND,June,3279.0,6,2017-06-01
2017,UNITED ARAB EMIRATES,June,1367.0,6,2017-06-01
2017,UNITED KINGDOM,June,11237.0,6,2017-06-01
2017,USA,June,84676.0,6,2017-06-01
2017,VENEZUELA,June,11.0,6,2017-06-01
2017,VIETNAM,June,3597.0,6,2017-06-01
2017,ARGENTINA,July,79.0,7,2017-07-01
2017,AUSTRALIA,July,19985.0,7,2017-07-01
2017,AUSTRIA,July,1503.0,7,2017-07-01
2017,BAHRAIN,July,503.0,7,2017-07-01
2017,BANGLADESH,July,393.0,7,2017-07-01
2017,BELGIUM,July,2101.0,7,2017-07-01
2017,BRAZIL,July,357.0,7,2017-07-01
2017,BRUNEI,July,598.0,7,2017-07-01
2017,CAMBODIA,July,358.0,7,2017-07-01
2017,CANADA,July,15159.0,7,2017-07-01
2017,CHINA,July,90763.0,7,2017-07-01
2017,COLOMBIA,July,131.0,7,2017-07-01
2017,DENMARK,July,1457.0,7,2017-07-01
2017,EGYPT,July,241.0,7,2017-07-01
2017,FINLAND,July,242.0,7,2017-07-01
2017,FRANCE,July,4555.0,7,2017-07-01
2017,GERMANY,July,6008.0,7,2017-07-01
2017,GREECE,July,185.0,7,2017-07-01
2017,GUAM,July,4222.0,7,2017-07-01
2017,INDIA,July,9637.0,7,2017-07-01
2017,INDONESIA,July,4887.0,7,2017-07-01
2017,IRAN,July,178.0,7,2017-07-01
2017,IRELAND,July,2150.0,7,2017-07-01
2017,ISRAEL,July,1006.0,7,2017-07-01
2017,ITALY,July,2363.0,7,2017-07-01
2017,JAPAN,July,47377.0,7,2017-07-01
2017,JORDAN,July,89.0,7,2017-07-01
2017,KOREA,July,132135.0,7,2017-07-01
2017,KUWAIT,July,873.0,7,2017-07-01
2017,LAOS,July,131.0,7,2017-07-01
2017,LUXEMBOURG,July,71.0,7,2017-07-01
2017,MALAYSIA,July,10632.0,7,2017-07-01
2017,MEXICO,July,333.0,7,2017-07-01
2017,MYANMAR,July,852.0,7,2017-07-01
2017,NEPAL,July,346.0,7,2017-07-01
2017,NETHERLANDS,July,3224.0,7,2017-07-01
2017,NEW ZEALAND,July,2649.0,7,2017-07-01
2017,NIGERIA,July,170.0,7,2017-07-01
2017,NORWAY,July,2800.0,7,2017-07-01
2017,Others,July,15705.0,7,2017-07-01
2017,PAKISTAN,July,424.0,7,2017-07-01
2017,PAPUA NEW GUINEA,July,650.0,7,2017-07-01
2017,PERU,July,43.0,7,2017-07-01
2017,POLAND,July,493.0,7,2017-07-01
2017,PORTUGAL,July,204.0,7,2017-07-01
2017,RUSSIA,July,2137.0,7,2017-07-01
2017,SAUDI ARABIA,July,8227.0,7,2017-07-01
2017,SINGAPORE,July,12535.0,7,2017-07-01
2017,SOUTH AFRICA,July,546.0,7,2017-07-01
2017,SPAIN,July,3572.0,7,2017-07-01
2017,SRI LANKA,July,412.0,7,2017-07-01
2017,SWEDEN,July,1553.0,7,2017-07-01
2017,SWITZERLAND,July,2375.0,7,2017-07-01
2017,TAIWAN,July,20451.0,7,2017-07-01
2017,THAILAND,July,3671.0,7,2017-07-01
2017,UNITED ARAB EMIRATES,July,1602.0,7,2017-07-01
2017,UNITED KINGDOM,July,17254.0,7,2017-07-01
2017,USA,July,86017.0,7,2017-07-01
2017,VENEZUELA,July,21.0,7,2017-07-01
2017,VIETNAM,July,3003.0,7,2017-07-01
2017,ARGENTINA,August,118.0,8,2017-08-01
2017,AUSTRALIA,August,16016.0,8,2017-08-01
2017,AUSTRIA,August,834.0,8,2017-08-01
2017,BAHRAIN,August,392.0,8,2017-08-01
2017,BANGLADESH,August,353.0,8,2017-08-01
2017,BELGIUM,August,1010.0,8,2017-08-01
2017,BRAZIL,August,389.0,8,2017-08-01
2017,BRUNEI,August,718.0,8,2017-08-01
2017,CAMBODIA,August,411.0,8,2017-08-01
2017,CANADA,August,11057.0,8,2017-08-01
2017,CHINA,August,95687.0,8,2017-08-01
2017,COLOMBIA,August,121.0,8,2017-08-01
2017,DENMARK,August,850.0,8,2017-08-01
2017,EGYPT,August,134.0,8,2017-08-01
2017,FINLAND,August,240.0,8,2017-08-01
2017,FRANCE,August,3775.0,8,2017-08-01
2017,GERMANY,August,5495.0,8,2017-08-01
2017,GREECE,August,205.0,8,2017-08-01
2017,GUAM,August,2670.0,8,2017-08-01
2017,INDIA,August,8081.0,8,2017-08-01
2017,INDONESIA,August,4816.0,8,2017-08-01
2017,IRAN,August,196.0,8,2017-08-01
2017,IRELAND,August,1231.0,8,2017-08-01
2017,ISRAEL,August,966.0,8,2017-08-01
2017,ITALY,August,2695.0,8,2017-08-01
2017,JAPAN,August,64114.0,8,2017-08-01
2017,JORDAN,August,48.0,8,2017-08-01
2017,KOREA,August,141869.0,8,2017-08-01
2017,KUWAIT,August,837.0,8,2017-08-01
2017,LAOS,August,155.0,8,2017-08-01
2017,LUXEMBOURG,August,67.0,8,2017-08-01
2017,MALAYSIA,August,12336.0,8,2017-08-01
2017,MEXICO,August,270.0,8,2017-08-01
2017,MYANMAR,August,906.0,8,2017-08-01
2017,NEPAL,August,410.0,8,2017-08-01
2017,NETHERLANDS,August,2135.0,8,2017-08-01
2017,NEW ZEALAND,August,1880.0,8,2017-08-01
2017,NIGERIA,August,198.0,8,2017-08-01
2017,NORWAY,August,1094.0,8,2017-08-01
2017,Others,August,14692.0,8,2017-08-01
2017,PAKISTAN,August,343.0,8,2017-08-01
2017,PAPUA NEW GUINEA,August,650.0,8,2017-08-01
2017,PERU,August,45.0,8,2017-08-01
2017,POLAND,August,410.0,8,2017-08-01
2017,PORTUGAL,August,229.0,8,2017-08-01
2017,RUSSIA,August,2012.0,8,2017-08-01
2017,SAUDI ARABIA,August,7155.0,8,2017-08-01
2017,SINGAPORE,August,13726.0,8,2017-08-01
2017,SOUTH AFRICA,August,417.0,8,2017-08-01
2017,SPAIN,August,3967.0,8,2017-08-01
2017,SRI LANKA,August,528.0,8,2017-08-01
2017,SWEDEN,August,906.0,8,2017-08-01
2017,SWITZERLAND,August,1448.0,8,2017-08-01
2017,TAIWAN,August,19993.0,8,2017-08-01
2017,THAILAND,August,4008.0,8,2017-08-01
2017,UNITED ARAB EMIRATES,August,1457.0,8,2017-08-01
2017,UNITED KINGDOM,August,14105.0,8,2017-08-01
2017,USA,August,61415.0,8,2017-08-01
2017,VENEZUELA,August,15.0,8,2017-08-01
2017,VIETNAM,August,2776.0,8,2017-08-01
2017,ARGENTINA,September,115.0,9,2017-09-01
2017,AUSTRALIA,September,19858.0,9,2017-09-01
2017,AUSTRIA,September,595.0,9,2017-09-01
2017,BAHRAIN,September,283.0,9,2017-09-01
2017,BANGLADESH,September,425.0,9,2017-09-01
2017,BELGIUM,September,865.0,9,2017-09-01
2017,BRAZIL,September,339.0,9,2017-09-01
2017,BRUNEI,September,783.0,9,2017-09-01
2017,CAMBODIA,September,447.0,9,2017-09-01
2017,CANADA,September,10686.0,9,2017-09-01
2017,CHINA,September,79463.0,9,2017-09-01
2017,COLOMBIA,September,132.0,9,2017-09-01
2017,DENMARK,September,918.0,9,2017-09-01
2017,EGYPT,September,146.0,9,2017-09-01
2017,FINLAND,September,312.0,9,2017-09-01
2017,FRANCE,September,2918.0,9,2017-09-01
2017,GERMANY,September,4624.0,9,2017-09-01
2017,GREECE,September,249.0,9,2017-09-01
2017,GUAM,September,2850.0,9,2017-09-01
2017,INDIA,September,8389.0,9,2017-09-01
2017,INDONESIA,September,8581.0,9,2017-09-01
2017,IRAN,September,209.0,9,2017-09-01
2017,IRELAND,September,1020.0,9,2017-09-01
2017,ISRAEL,September,1491.0,9,2017-09-01
2017,ITALY,September,1520.0,9,2017-09-01
2017,JAPAN,September,46553.0,9,2017-09-01
2017,JORDAN,September,44.0,9,2017-09-01
2017,KOREA,September,123834.0,9,2017-09-01
2017,KUWAIT,September,668.0,9,2017-09-01
2017,LAOS,September,211.0,9,2017-09-01
2017,LUXEMBOURG,September,41.0,9,2017-09-01
2017,MALAYSIA,September,11541.0,9,2017-09-01
2017,MEXICO,September,354.0,9,2017-09-01
2017,MYANMAR,September,818.0,9,2017-09-01
2017,NEPAL,September,227.0,9,2017-09-01
2017,NETHERLANDS,September,1897.0,9,2017-09-01
2017,NEW ZEALAND,September,2106.0,9,2017-09-01
2017,NIGERIA,September,160.0,9,2017-09-01
2017,NORWAY,September,1066.0,9,2017-09-01
2017,Others,September,14635.0,9,2017-09-01
2017,PAKISTAN,September,367.0,9,2017-09-01
2017,PAPUA NEW GUINEA,September,711.0,9,2017-09-01
2017,PERU,September,50.0,9,2017-09-01
2017,POLAND,September,500.0,9,2017-09-01
2017,PORTUGAL,September,223.0,9,2017-09-01
2017,RUSSIA,September,2240.0,9,2017-09-01
2017,SAUDI ARABIA,September,4658.0,9,2017-09-01
2017,SINGAPORE,September,13974.0,9,2017-09-01
2017,SOUTH AFRICA,September,450.0,9,2017-09-01
2017,SPAIN,September,2198.0,9,2017-09-01
2017,SRI LANKA,September,463.0,9,2017-09-01
2017,SWEDEN,September,1076.0,9,2017-09-01
2017,SWITZERLAND,September,1497.0,9,2017-09-01
2017,TAIWAN,September,17112.0,9,2017-09-01
2017,THAILAND,September,4145.0,9,2017-09-01
2017,UNITED ARAB EMIRATES,September,1223.0,9,2017-09-01
2017,UNITED KINGDOM,September,10860.0,9,2017-09-01
2017,USA,September,56827.0,9,2017-09-01
2017,VENEZUELA,September,21.0,9,2017-09-01
2017,VIETNAM,September,2798.0,9,2017-09-01
2017,ARGENTINA,October,211.0,10,2017-10-01
2017,AUSTRALIA,October,19592.0,10,2017-10-01
2017,AUSTRIA,October,821.0,10,2017-10-01
2017,BAHRAIN,October,298.0,10,2017-10-01
2017,BANGLADESH,October,461.0,10,2017-10-01
2017,BELGIUM,October,1020.0,10,2017-10-01
2017,BRAZIL,October,371.0,10,2017-10-01
2017,BRUNEI,October,583.0,10,2017-10-01
2017,CAMBODIA,October,494.0,10,2017-10-01
2017,CANADA,October,13080.0,10,2017-10-01
2017,CHINA,October,89932.0,10,2017-10-01
2017,COLOMBIA,October,157.0,10,2017-10-01
2017,DENMARK,October,1069.0,10,2017-10-01
2017,EGYPT,October,148.0,10,2017-10-01
2017,FINLAND,October,391.0,10,2017-10-01
2017,FRANCE,October,3913.0,10,2017-10-01
2017,GERMANY,October,5982.0,10,2017-10-01
2017,GREECE,October,251.0,10,2017-10-01
2017,GUAM,October,2912.0,10,2017-10-01
2017,INDIA,October,8062.0,10,2017-10-01
2017,INDONESIA,October,5073.0,10,2017-10-01
2017,IRAN,October,176.0,10,2017-10-01
2017,IRELAND,October,1150.0,10,2017-10-01
2017,ISRAEL,October,1487.0,10,2017-10-01
2017,ITALY,October,1744.0,10,2017-10-01
2017,JAPAN,October,38733.0,10,2017-10-01
2017,JORDAN,October,53.0,10,2017-10-01
2017,KOREA,October,139218.0,10,2017-10-01
2017,KUWAIT,October,575.0,10,2017-10-01
2017,LAOS,October,180.0,10,2017-10-01
2017,LUXEMBOURG,October,67.0,10,2017-10-01
2017,MALAYSIA,October,12435.0,10,2017-10-01
2017,MEXICO,October,414.0,10,2017-10-01
2017,MYANMAR,October,819.0,10,2017-10-01
2017,NEPAL,October,227.0,10,2017-10-01
2017,NETHERLANDS,October,2105.0,10,2017-10-01
2017,NEW ZEALAND,October,2196.0,10,2017-10-01
2017,NIGERIA,October,134.0,10,2017-10-01
2017,NORWAY,October,1342.0,10,2017-10-01
2017,Others,October,15586.0,10,2017-10-01
2017,PAKISTAN,October,284.0,10,2017-10-01
2017,PAPUA NEW GUINEA,October,687.0,10,2017-10-01
2017,PERU,October,53.0,10,2017-10-01
2017,POLAND,October,627.0,10,2017-10-01
2017,PORTUGAL,October,310.0,10,2017-10-01
2017,RUSSIA,October,3384.0,10,2017-10-01
2017,SAUDI ARABIA,October,3933.0,10,2017-10-01
2017,SINGAPORE,October,13597.0,10,2017-10-01
2017,SOUTH AFRICA,October,496.0,10,2017-10-01
2017,SPAIN,October,2760.0,10,2017-10-01
2017,SRI LANKA,October,411.0,10,2017-10-01
2017,SWEDEN,October,1416.0,10,2017-10-01
2017,SWITZERLAND,October,2141.0,10,2017-10-01
2017,TAIWAN,October,21241.0,10,2017-10-01
2017,THAILAND,October,4530.0,10,2017-10-01
2017,UNITED ARAB EMIRATES,October,1224.0,10,2017-10-01
2017,UNITED KINGDOM,October,12695.0,10,2017-10-01
2017,USA,October,67567.0,10,2017-10-01
2017,VENEZUELA,October,19.0,10,2017-10-01
2017,VIETNAM,October,2801.0,10,2017-10-01
2017,ARGENTINA,November,242.0,11,2017-11-01
2017,AUSTRALIA,November,21269.0,11,2017-11-01
2017,AUSTRIA,November,950.0,11,2017-11-01
2017,BAHRAIN,November,281.0,11,2017-11-01
2017,BANGLADESH,November,519.0,11,2017-11-01
2017,BELGIUM,November,1248.0,11,2017-11-01
2017,BRAZIL,November,482.0,11,2017-11-01
2017,BRUNEI,November,725.0,11,2017-11-01
2017,CAMBODIA,November,574.0,11,2017-11-01
2017,CANADA,November,17344.0,11,2017-11-01
2017,CHINA,November,79307.0,11,2017-11-01
2017,COLOMBIA,November,146.0,11,2017-11-01
2017,DENMARK,November,1284.0,11,2017-11-01
2017,EGYPT,November,178.0,11,2017-11-01
2017,FINLAND,November,616.0,11,2017-11-01
2017,FRANCE,November,4655.0,11,2017-11-01
2017,GERMANY,November,6492.0,11,2017-11-01
2017,GREECE,November,352.0,11,2017-11-01
2017,GUAM,November,3316.0,11,2017-11-01
2017,INDIA,November,10256.0,11,2017-11-01
2017,INDONESIA,November,5939.0,11,2017-11-01
2017,IRAN,November,249.0,11,2017-11-01
2017,IRELAND,November,1185.0,11,2017-11-01
2017,ISRAEL,November,1333.0,11,2017-11-01
2017,ITALY,November,2357.0,11,2017-11-01
2017,JAPAN,November,44952.0,11,2017-11-01
2017,JORDAN,November,64.0,11,2017-11-01
2017,KOREA,November,125583.0,11,2017-11-01
2017,KUWAIT,November,650.0,11,2017-11-01
2017,LAOS,November,199.0,11,2017-11-01
2017,LUXEMBOURG,November,63.0,11,2017-11-01
2017,MALAYSIA,November,12852.0,11,2017-11-01
2017,MEXICO,November,820.0,11,2017-11-01
2017,MYANMAR,November,990.0,11,2017-11-01
2017,NEPAL,November,498.0,11,2017-11-01
2017,NETHERLANDS,November,3066.0,11,2017-11-01
2017,NEW ZEALAND,November,2482.0,11,2017-11-01
2017,NIGERIA,November,128.0,11,2017-11-01
2017,NORWAY,November,1503.0,11,2017-11-01
2017,Others,November,17224.0,11,2017-11-01
2017,PAKISTAN,November,393.0,11,2017-11-01
2017,PAPUA NEW GUINEA,November,700.0,11,2017-11-01
2017,PERU,November,72.0,11,2017-11-01
2017,POLAND,November,1168.0,11,2017-11-01
2017,PORTUGAL,November,561.0,11,2017-11-01
2017,RUSSIA,November,4228.0,11,2017-11-01
2017,SAUDI ARABIA,November,4120.0,11,2017-11-01
2017,SINGAPORE,November,14752.0,11,2017-11-01
2017,SOUTH AFRICA,November,497.0,11,2017-11-01
2017,SPAIN,November,3534.0,11,2017-11-01
2017,SRI LANKA,November,440.0,11,2017-11-01
2017,SWEDEN,November,2202.0,11,2017-11-01
2017,SWITZERLAND,November,2382.0,11,2017-11-01
2017,TAIWAN,November,16052.0,11,2017-11-01
2017,THAILAND,November,4768.0,11,2017-11-01
2017,UNITED ARAB EMIRATES,November,1274.0,11,2017-11-01
2017,UNITED KINGDOM,November,14818.0,11,2017-11-01
2017,USA,November,74704.0,11,2017-11-01
2017,VENEZUELA,November,33.0,11,2017-11-01
2017,VIETNAM,November,3652.0,11,2017-11-01
2017,ARGENTINA,December,290.0,12,2017-12-01
2017,AUSTRALIA,December,31721.0,12,2017-12-01
2017,AUSTRIA,December,1454.0,12,2017-12-01
2017,BAHRAIN,December,255.0,12,2017-12-01
2017,BANGLADESH,December,407.0,12,2017-12-01
2017,BELGIUM,December,1736.0,12,2017-12-01
2017,BRAZIL,December,687.0,12,2017-12-01
2017,BRUNEI,December,907.0,12,2017-12-01
2017,CAMBODIA,December,384.0,12,2017-12-01
2017,CANADA,December,25071.0,12,2017-12-01
2017,CHINA,December,78333.0,12,2017-12-01
2017,COLOMBIA,December,243.0,12,2017-12-01
2017,DENMARK,December,1742.0,12,2017-12-01
2017,EGYPT,December,169.0,12,2017-12-01
2017,FINLAND,December,919.0,12,2017-12-01
2017,FRANCE,December,6071.0,12,2017-12-01
2017,GERMANY,December,8833.0,12,2017-12-01
2017,GREECE,December,375.0,12,2017-12-01
2017,GUAM,December,3300.0,12,2017-12-01
2017,INDIA,December,8190.0,12,2017-12-01
2017,INDONESIA,December,5414.0,12,2017-12-01
2017,IRAN,December,180.0,12,2017-12-01
2017,IRELAND,December,1963.0,12,2017-12-01
2017,ISRAEL,December,1678.0,12,2017-12-01
2017,ITALY,December,3729.0,12,2017-12-01
2017,JAPAN,December,48371.0,12,2017-12-01
2017,JORDAN,December,43.0,12,2017-12-01
2017,KOREA,December,150097.0,12,2017-12-01
2017,KUWAIT,December,493.0,12,2017-12-01
2017,LAOS,December,79.0,12,2017-12-01
2017,LUXEMBOURG,December,71.0,12,2017-12-01
2017,MALAYSIA,December,11559.0,12,2017-12-01
2017,MEXICO,December,1635.0,12,2017-12-01
2017,MYANMAR,December,683.0,12,2017-12-01
2017,NEPAL,December,585.0,12,2017-12-01
2017,NETHERLANDS,December,3555.0,12,2017-12-01
2017,NEW ZEALAND,December,3907.0,12,2017-12-01
2017,NIGERIA,December,91.0,12,2017-12-01
2017,NORWAY,December,2569.0,12,2017-12-01
2017,Others,December,17009.0,12,2017-12-01
2017,PAKISTAN,December,300.0,12,2017-12-01
2017,PAPUA NEW GUINEA,December,787.0,12,2017-12-01
2017,PERU,December,359.0,12,2017-12-01
2017,POLAND,December,978.0,12,2017-12-01
2017,PORTUGAL,December,410.0,12,2017-12-01
2017,RUSSIA,December,5147.0,12,2017-12-01
2017,SAUDI ARABIA,December,2067.0,12,2017-12-01
2017,SINGAPORE,December,14846.0,12,2017-12-01
2017,SOUTH AFRICA,December,1030.0,12,2017-12-01
2017,SPAIN,December,3858.0,12,2017-12-01
2017,SRI LANKA,December,420.0,12,2017-12-01
2017,SWEDEN,December,4314.0,12,2017-12-01
2017,SWITZERLAND,December,3593.0,12,2017-12-01
2017,TAIWAN,December,14911.0,12,2017-12-01
2017,THAILAND,December,3611.0,12,2017-12-01
2017,UNITED ARAB EMIRATES,December,1426.0,12,2017-12-01
2017,UNITED KINGDOM,December,19327.0,12,2017-12-01
2017,USA,December,97840.0,12,2017-12-01
2017,VENEZUELA,December,22.0,12,2017-12-01
2017,VIETNAM,December,3018.0,12,2017-12-01
2018,ARGENTINA,January,586.0,1,2018-01-01
2018,AUSTRALIA,January,30924.0,1,2018-01-01
2018,AUSTRIA,January,1742.0,1,2018-01-01
2018,BAHRAIN,January,312.0,1,2018-01-01
